


省市频道源,#group#
西安商务资讯|澜露直播,https://xatv-yt.xiancity.cn/live/3/index.m3u8
西安丝路频道|澜露直播,https://xatv-yt.xiancity.cn/live/5/index.m3u8
西安乐购购物|澜露直播,https://xatv-yt.xiancity.cn/live/6/index.m3u8



西安一套|澜露直播,http://xatv-yt.xiancity.cn/live/1/index.m3u8
西安二套|澜露直播,http://xatv-yt.xiancity.cn/live/2/index.m3u8
西安三套|澜露直播,http://xatv-yt.xiancity.cn/live/3/index.m3u8
西安四套|澜露直播,http://xatv-yt.xiancity.cn/live/4/index.m3u8
西安五套|澜露直播,http://xatv-yt.xiancity.cn/live/5/index.m3u8
西安六套|澜露直播,http://xatv-yt.xiancity.cn/live/6/index.m3u8
西安七套|澜露直播,http://xatv-yt.xiancity.cn/live/7/index.m3u8
陕西1|澜露直播,http://112.46.105.20:8009/hls/18/index.m3u8
陕西1|澜露直播,http://gxlive.snrtv.com/sx1-SD.m3u8
陕西2|澜露直播,http://112.46.105.20:8009/hls/19/index.m3u8
陕西2|澜露直播,http://gxlive.snrtv.com/sx2-SD.m3u8
陕西3|澜露直播,http://112.46.105.20:8009/hls/20/index.m3u8
陕西3|澜露直播,http://gxlive.snrtv.com/sx3-SD.m3u8
陕西4|澜露直播,http://112.46.105.20:8009/hls/21/index.m3u8
陕西5|澜露直播,http://112.46.105.20:8009/hls/22/index.m3u8
陕西5|澜露直播,http://gxlive.snrtv.com/sx5-SD.m3u8
陕西6|澜露直播,http://112.46.105.20:8009/hls/23/index.m3u8
陕西6|澜露直播,http://gxlive.snrtv.com/sx6-SD.m3u8
陕西7|澜露直播,http://112.46.105.20:8009/hls/24/index.m3u8
陕西7|澜露直播,http://gxlive.snrtv.com/sx7-SD.m3u8
陕西8|澜露直播,http://112.46.105.20:8009/hls/62/index.m3u8
陕西8|澜露直播,http://gxlive.snrtv.com/sx8-SD.m3u8
陕西🍓|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1202
陕西🍓|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1203
陕西🍓|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1204
陕西🍓|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1205
陕西🍓|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1206
陕西卫视|澜露直播,http://219.145.93.74:10000/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西一套|澜露直播,http://219.145.93.74:10000/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
陕西二套|澜露直播,http://219.145.93.74:10000/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文|澜露直播,http://219.145.93.74:10000/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
西安1|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1207
西安2|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1208
西安3|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1209
西安4|澜露直播,http://www.kaniptv.cn/mk.php?ip=node-111-20-163-124.speedtest.cn:8001&id=live1210
西安综合|澜露直播,http://xatv-yt.xiancity.cn/live/1/index.m3u8
西安都市|澜露直播,http://xatv-yt.xiancity.cn/live/2/index.m3u8
西安商务|澜露直播,http://xatv-yt.xiancity.cn/live/3/index.m3u8
西安戏剧影视|澜露直播,http://xatv-yt.xiancity.cn/live/4/index.m3u8
西安丝路|澜露直播,http://xatv-yt.xiancity.cn/live/5/index.m3u8
西安移动|澜露直播,http://xatv-yt.xiancity.cn/live/7/index.m3u8





浙江二区,#genre#
浙江公共新闻|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际|澜露直播,https://stream1.freetv.fun/352b71137b4f026c65b26c34be3a0f8d48f845b620a6bc472a630aed2fa0e2b7.m3u8
浙江国际|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
湖州文化娱乐|澜露直播,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州公共频道|澜露直播,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州新闻综合|澜露直播,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
绍兴新闻综合|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴公共频道|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
海宁|澜露直播,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
上虞新商都|澜露直播,https://stream1.freetv.fun/3304d40ab080cfdc62386a8b26bd04cdbc7330f96858e3e1a69326aa4a94ed2a.m3u8
上虞新闻|澜露直播,https://stream1.freetv.fun/10f878df91ad1768ede91f010c6cc072507a54783e88ddaec8f54356a8945884.m3u8
台州综合|澜露直播,https://stream1.freetv.fun/c4e5873503b189c2c828b0a60392ad7bcc04f20320b4de9fef041904fc33f693.m3u8
宁波1|澜露直播,https://stream1.freetv.fun/5eee88e93c5b7681cfbae7b627b7cd4cfd90bed45a87eb8290a933f15ad81aca.m3u8
金华|澜露直播,https://stream1.freetv.fun/8e0083a49fbe3a33f98f541a1c5063ffac3c680660a9cad6dccda6df2d21418d.m3u8
咸安|澜露直播,https://stream1.freetv.fun/4a21df943d075c00d0669ae8ef52da44ced4e27a51c2b24a8fe2eecc4b1e92ff.m3u8
杭州|澜露直播,https://stream1.freetv.fun/dace29d84a208ac463c9eda2e26e59f8f6a02fc61f549fb003d1903df9b60473.m3u8
长清新闻|澜露直播,http://play-a11.quklive.com/live/1689126294179076.m3u8
丽水青田综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
衢州衢江综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
丽水庆元综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
龙泉综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水松阳综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
常山|澜露直播,https://stream1.freetv.fun/2b5ebb6af6fd593a4a908adbc38c7c8d31cad28c9c4b1386c00a38d91ce176bc.m3u8
文成|澜露直播,https://stream1.freetv.fun/e70d875328e1e68c2bef824f47c21bc721a46cc953bb4336723655e4aebce9c1.m3u8
云和|澜露直播,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
嵊州新闻综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
缙云|澜露直播,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙游新闻|澜露直播,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活|澜露直播,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
普洱TV|澜露直播,https://zhibo.puerw.cn/puer/c752b300-602c-4083-8c5e-f6bb97b58f2d.m3u8
杭州1综合|澜露直播,http://xjdd.top:8500/udp/233.50.201.173:5140
杭州2明珠|澜露直播,http://xjdd.top:8500/udp/233.50.201.174:5140
杭州3生活|澜露直播,http://xjdd.top:8500/udp/233.50.201.175:5140
杭州4影视|澜露直播,http://xjdd.top:8500/udp/233.50.201.176:5140
杭州5青少|澜露直播,http://xjdd.top:8500/udp/233.50.201.177:5140
杭州导视|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.182:5140
极速汽车|澜露直播,http://xjdd.top:8500/udp/233.50.201.208:5140
宁波TV1|澜露直播,http://xjdd.top:8500/udp/233.50.201.168:5140
宁波TV2|澜露直播,http://xjdd.top:8500/udp/233.50.201.178:5140
宁波TV3|澜露直播,http://xjdd.top:8500/udp/233.50.201.179:5140
宁波TV4|澜露直播,http://xjdd.top:8500/udp/233.50.201.180:5140
宁波TV5|澜露直播,http://xjdd.top:8500/udp/233.50.201.181:5140
温州新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.87:5140
衢州新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.155:5140
绍兴新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.156:5140
台州-1|澜露直播,http://xjdd.top:8500/udp/233.50.201.157:5140
湖州公共|澜露直播,http://xjdd.top:8500/udp/233.50.201.158:5140
金华新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.161:5140
丽水新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.162:5140
嘉兴新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.163:5140
桐乡新闻|澜露直播,http://xjdd.top:8500/udp/233.50.201.169:5140
杭州导视|澜露直播,http://xjdd.top:8500/udp/233.50.201.182:5140
之江记录|澜露直播,http://xjdd.top:8500/udp/233.50.202.25:5140
YMG新闻|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.159:5140
衢州公共HD|澜露直播,http://xjdd.top:8500/udp/233.50.202.12:5140
衢州新闻HD|澜露直播,http://xjdd.top:8500/udp/233.50.202.11:5140
杭州1综合|澜露直播,http://xnnas.com:4023/udp/233.50.201.173:5140
杭州2明珠|澜露直播,http://xnnas.com:4023/udp/233.50.201.174:5140
杭州3生活|澜露直播,http://xnnas.com:4023/udp/233.50.201.175:5140
杭州4影视|澜露直播,http://xnnas.com:4023/udp/233.50.201.176:5140
杭州5青少|澜露直播,http://xnnas.com:4023/udp/233.50.201.177:5140
杭州导视|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.182:5140
极速汽车|澜露直播,http://xnnas.com:4023/udp/233.50.201.208:5140
宁波TV1|澜露直播,http://xnnas.com:4023/udp/233.50.201.168:5140
宁波TV2|澜露直播,http://xnnas.com:4023/udp/233.50.201.178:5140
宁波TV3|澜露直播,http://xnnas.com:4023/udp/233.50.201.179:5140
宁波TV4|澜露直播,http://xnnas.com:4023/udp/233.50.201.180:5140
宁波TV5|澜露直播,http://xnnas.com:4023/udp/233.50.201.181:5140
温州新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.87:5140
衢州新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.155:5140
绍兴新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.156:5140
台州-1|澜露直播,http://xnnas.com:4023/udp/233.50.201.157:5140
湖州公共|澜露直播,http://xnnas.com:4023/udp/233.50.201.158:5140
金华新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.161:5140
丽水新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.162:5140
嘉兴新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.163:5140
桐乡新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.169:5140
杭州导视|澜露直播,http://xnnas.com:4023/udp/233.50.201.182:5140
衢州公共HD|澜露直播,http://xnnas.com:4023/udp/233.50.202.12:5140
衢州新闻HD|澜露直播,http://xnnas.com:4023/udp/233.50.202.11:5140
杭州1综合|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.173:5140
杭州2明珠|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.174:5140
杭州3生活|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.175:5140
杭州4影视|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.176:5140
杭州5青少|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.177:5140
杭州导视|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.182:5140
极速汽车|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.208:5140
宁波TV1|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.168:5140
宁波TV2|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.178:5140
宁波TV3|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.179:5140
宁波TV4|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.180:5140
宁波TV5|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.181:5140
温州新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.87:5140
衢州新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.155:5140
绍兴新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.156:5140
台州-1|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.157:5140
湖州公共|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.158:5140
金华新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.161:5140
丽水新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.162:5140
嘉兴新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.163:5140
桐乡新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.169:5140
杭州导视|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.182:5140
浙江公共新闻|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际|澜露直播,https://stream1.freetv.fun/352b71137b4f026c65b26c34be3a0f8d48f845b620a6bc472a630aed2fa0e2b7.m3u8
浙江国际|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经视|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江都市|澜露直播,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
海宁生活|澜露直播,https://stream1.freetv.fun/e5ac3e4541425aa812f19aca59fcd06a279955e60fd1647616f04a68f80ef87e.m3u8
海宁新闻综合|澜露直播,https://stream1.freetv.fun/f169f027339329e69b9c4db6fc304113830c67632744351fdf6171a413521f70.m3u8
湖州文化娱乐|澜露直播,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=
湖州公共频道|澜露直播,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州新闻综合|澜露直播,http://hzcm-live.media.hugd.com/3f5fa7d64c7c46a38c6bd8ad35e836cc/65128273761b4731ae53729ea6dcf932.m3u8?auth_key=2277598215-9d21c15111244bea8d298c361d31a72e-0-d031198f58d44b0e91ba2e3f3b188865&amp;fbl=
绍兴新闻综合|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴公共频道|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化影院|澜露直播,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
海宁|澜露直播,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8
上虞新商都|澜露直播,https://stream1.freetv.fun/3304d40ab080cfdc62386a8b26bd04cdbc7330f96858e3e1a69326aa4a94ed2a.m3u8
上虞新闻|澜露直播,https://stream1.freetv.fun/10f878df91ad1768ede91f010c6cc072507a54783e88ddaec8f54356a8945884.m3u8
台州综合|澜露直播,https://stream1.freetv.fun/c4e5873503b189c2c828b0a60392ad7bcc04f20320b4de9fef041904fc33f693.m3u8
杭州综合|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.173:5140
杭州明珠|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.174:5140
杭州生活|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.175:5140
杭州影视|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.176:5140
杭州青少体育|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.177:5140
杭州导视|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.182:5140
宁波1|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.168:5140宁波2|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.178:5140
宁波3|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.179:5140
宁波4|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.180:5140
温州新闻|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.87:5140
衢州综合|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.202.11:5140
衢州公共|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.202.12:5140
绍兴新闻|澜露直播,http://xrhui.f3322.org:8888/rtp/233.50.201.156:5140
宁波1|澜露直播,https://stream1.freetv.fun/5eee88e93c5b7681cfbae7b627b7cd4cfd90bed45a87eb8290a933f15ad81aca.m3u8
金华|澜露直播,https://stream1.freetv.fun/8e0083a49fbe3a33f98f541a1c5063ffac3c680660a9cad6dccda6df2d21418d.m3u8
咸安|澜露直播,https://stream1.freetv.fun/4a21df943d075c00d0669ae8ef52da44ced4e27a51c2b24a8fe2eecc4b1e92ff.m3u8
杭州|澜露直播,https://stream1.freetv.fun/dace29d84a208ac463c9eda2e26e59f8f6a02fc61f549fb003d1903df9b60473.m3u8
长清新闻|澜露直播,http://play-a11.quklive.com/live/1689126294179076.m3u8
丽水青田综合[Q群708575690]|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
衢州衢江综合[Q群708575690]|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
丽水庆元综合[Q群708575690]|澜露直播,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
龙泉综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
丽水松阳综合[Q群708575690]|澜露直播,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
常山|澜露直播,https://stream1.freetv.fun/2b5ebb6af6fd593a4a908adbc38c7c8d31cad28c9c4b1386c00a38d91ce176bc.m3u8
文成|澜露直播,https://stream1.freetv.fun/e70d875328e1e68c2bef824f47c21bc721a46cc953bb4336723655e4aebce9c1.m3u8
云和|澜露直播,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
嵊州新闻综合|澜露直播,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
缙云|澜露直播,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8?zzhed
龙游新闻|澜露直播,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
龙游生活|澜露直播,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
衢州公共|澜露直播,http://www.liangcl.top:8686/rtp/233.50.202.12:5140
衢州新闻|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.155:5140
湖州频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.158:5140
嘉兴频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.163:5140
绍兴频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.156:5140
台州频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.157:5140
桐乡频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.169:5140
温州频道|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.87:5140
丽水新闻|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.162:5140
宁波少儿|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.181:5140
宁波影视|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.180:5140
宁波文体|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.179:5140
宁波生活|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.178:5140
宁波综合|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.168:5140
杭州导视|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.182:5140
杭州明珠|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.174:5140
杭州影视|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.176:5140
杭州生活|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.175:5140
杭州综合|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.173:5140
杭州青少|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.177:5140
金华新闻|澜露直播,http://www.liangcl.top:8686/rtp/233.50.201.161:514
杭州1综合|澜露直播,http://xnnas.com:4023/udp/233.50.201.173:5140
杭州2明珠|澜露直播,http://xnnas.com:4023/udp/233.50.201.174:5140
杭州3生活|澜露直播,http://xnnas.com:4023/udp/233.50.201.175:5140
杭州4影视|澜露直播,http://xnnas.com:4023/udp/233.50.201.176:5140
杭州5青少|澜露直播,http://xnnas.com:4023/udp/233.50.201.177:5140
杭州导视|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.182:5140
极速汽车|澜露直播,http://xnnas.com:4023/udp/233.50.201.208:5140
宁波TV1|澜露直播,http://xnnas.com:4023/udp/233.50.201.168:5140
宁波TV2|澜露直播,http://xnnas.com:4023/udp/233.50.201.178:5140
宁波TV3|澜露直播,http://xnnas.com:4023/udp/233.50.201.179:5140
宁波TV4|澜露直播,http://xnnas.com:4023/udp/233.50.201.180:5140
宁波TV5|澜露直播,http://xnnas.com:4023/udp/233.50.201.181:5140
温州新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.87:5140
衢州新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.155:5140
绍兴新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.156:5140
台州-1|澜露直播,http://xnnas.com:4023/udp/233.50.201.157:5140
湖州公共|澜露直播,http://xnnas.com:4023/udp/233.50.201.158:5140
金华新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.161:5140
丽水新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.162:5140
嘉兴新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.163:5140
桐乡新闻|澜露直播,http://xnnas.com:4023/udp/233.50.201.169:5140
杭州导视|澜露直播,http://xnnas.com:4023/udp/233.50.201.182:5140
衢州公共HD|澜露直播,http://xnnas.com:4023/udp/233.50.202.12:5140
衢州新闻HD|澜露直播,http://xnnas.com:4023/udp/233.50.202.11:5140
杭州1综合|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.173:5140
杭州2明珠|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.174:5140
杭州3生活|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.175:5140
杭州4影视|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.176:5140
杭州5青少|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.177:5140
杭州导视|澜露直播,http://125.113.88.160:8888//rtp/233.50.201.182:5140
极速汽车|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.208:5140
宁波TV1|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.168:5140
宁波TV2|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.178:5140
宁波TV3|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.179:5140
宁波TV4|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.180:5140
宁波TV5|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.181:5140
温州新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.87:5140
衢州新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.155:5140
绍兴新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.156:5140
台州-1|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.157:5140
湖州公共|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.158:5140
金华新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.161:5140
丽水新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.162:5140
嘉兴新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.163:5140
桐乡新闻|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.169:5140
杭州导视|澜露直播,http://nas.dous.cc:4023/udp/233.50.201.182:5140
松阳|澜露直播,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
云和|澜露直播,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
缙云|澜露直播,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
海宁生活|澜露直播,https://p2hs.vzan.com/slowlive/140655701702632623/live.m3u8
嵊州|澜露直播,|澜露直播,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
龙游生活|澜露直播,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
上虞新闻|澜露直播,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8 
上虞新尚都|澜露直播,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8 
诸暨|澜露直播,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8 
嘉善|澜露直播,https://p2hs.vzan.com/slowlive/633251673265558519/live.m3u8
海宁新闻|澜露直播,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8 
龙港|澜露直播,https://play-qukan.cztv.com/live/1722309876941077.m3u8
文成|澜露直播,http://nplay-qukan.cztv.com/live/1757486581311330.m3u8
长兴|澜露直播,http://play-a11.quklive.com/live/1689126294179076.m3u8
瑞安|澜露直播,http://play-sh-21.quklive.com/live/1681269183807252.m3u8?auth_key=2033114999-67ff99bfbe1b4577b013750618ffce6b-0-454401c27452e83159ca9466ef742db2 
温州|澜露直播,https://l.cztvcloud.com/channels/lantian/sxchannel03/1080p.m3u8







云南西藏,#genre#

昆明教育电视台|澜露直播,https://pili-live-hls-kmjy-tv.kmetv.com/kmjy-tv/kmjy1.m3u8?sign=fc17fe576d2d2eba11bb1ffa4be3d7e1&t=68dd60b2
昆明新闻综合|澜露直播,http://161.118.246.142:5678/KmProxy.php?id=xwzh
昆明春城民生|澜露直播,http://161.118.246.142:5678/KmProxy.php?id=ccms
昆明科学教育|澜露直播,http://161.118.246.142:5678/KmProxy.php?id=kxjy
昆明经济生活|澜露直播,http://161.118.246.142:5678/KmProxy.php?id=jjsh
